Depth,PVelocity,SVelocity
54.04,7352.94,3676.47
54.09,7352.94,3676.47
54.14,7352.94,3676.47
54.19,7352.94,3676.47
54.24,7352.94,3676.47
54.29,7352.94,3676.47
54.34,7352.94,3676.47
54.39,7142.86,3676.47
54.44,7142.86,3676.47
54.49,7142.86,3676.47
54.54,7142.86,3676.47
54.59,7142.86,3676.47
54.64,7142.86,3676.47
54.69,7142.86,3676.47
54.74,7142.86,3676.47
54.79,7142.86,3676.47
54.84,7142.86,3676.47
54.89,7142.86,3676.47
54.94,7142.86,3676.47
54.99,7142.86,3676.47
55.04,7142.86,3676.47
55.09,7142.86,3676.47
55.14,7142.86,3676.47
55.19,7142.86,3623.19
55.24,6944.44,3623.19
55.29,6944.44,3623.19
55.34,6944.44,3623.19
55.39,6944.44,3623.19
55.44,6944.44,3623.19
55.49,6756.76,3623.19
55.54,6756.76,3623.19
55.59,6756.76,3623.19
55.64,6756.76,3623.19
55.69,6756.76,3623.19
55.74,6756.76,3623.19
55.79,6756.76,3623.19
55.84,6756.76,3623.19
55.89,6756.76,3571.43
55.94,6756.76,3571.43
55.99,6756.76,3571.43
56.04,6578.95,3521.13
56.09,6578.95,3521.13
56.14,6578.95,3472.22
56.19,6578.95,3472.22
56.24,6578.95,3424.66
56.29,6410.26,3424.66
56.34,6410.26,3424.66
56.39,6410.26,3424.66
56.44,6410.26,3378.38
56.49,6250,3378.38
56.54,6250,3378.38
56.59,6250,3333.33
56.64,6250,3333.33
56.69,6097.56,3333.33
56.74,6097.56,3333.33
56.79,5952.38,3333.33
56.84,5952.38,3333.33
56.89,5952.38,3378.38
56.94,5952.38,3378.38
56.99,5813.95,3333.33
57.04,5813.95,3333.33
57.09,5813.95,3289.47
57.14,5952.38,3289.47
57.19,5952.38,3246.75
57.24,5952.38,3246.75
57.29,5952.38,3246.75
57.34,5952.38,3246.75
57.39,5952.38,3246.75
57.44,5813.95,3246.75
57.49,5813.95,3246.75
57.54,5952.38,3246.75
57.59,6097.56,3246.75
57.64,6097.56,3289.47
57.69,6097.56,3289.47
57.74,6250,3289.47
57.79,6250,3333.33
57.84,6250,3333.33
57.89,6250,3333.33
57.94,6250,3378.38
57.99,6250,3378.38
58.04,6250,3378.38
58.09,6410.26,3424.66
58.14,6410.26,3424.66
58.19,6410.26,3424.66
58.24,6250,3424.66
58.29,6250,3472.22
58.34,6250,3472.22
58.39,6250,3472.22
58.44,6250,3472.22
58.49,6250,3472.22
58.54,6250,3472.22
58.59,6250,3472.22
58.64,6250,3472.22
58.69,6250,3472.22
58.74,6250,3424.66
58.79,6250,3424.66
58.84,6250,3424.66
58.89,6250,3424.66
58.94,6250,3378.38
58.99,6250,3378.38
59.04,6250,3333.33
59.09,6250,3333.33
59.14,6250,3333.33
59.19,6250,3289.47
59.24,6250,3289.47
59.29,6250,3289.47
59.34,6250,3289.47
59.39,6250,3289.47
59.44,6250,3289.47
59.49,6250,3246.75
59.54,6250,3246.75
59.59,-999,-999
59.64,-999,-999
59.69,-999,-999
